GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2641,523.27,1143.0,1497.95,135.9,85.45,-84.99,-965.87,-9097.5,495.25,7913.64,-7140.81,74.62,1646.09,-7066.19,-5420.1
2651,514.74,1167.81,1509.08,131.15,86.54,-85.16,-977.69,-9136.94,493.35,7875.82,-7090.12,75.45,1578.71,-7014.67,-5435.96
2661,489.22,1153.42,1510.28,138.37,77.54,-69.09,-961.83,-8980.35,498.29,7922.64,-7287.48,74.22,1778.49,-7213.26,-5434.76
2671,487.8,1144.9,1479.65,131.86,78.14,-74.82,-950.84,-8948.41,509.24,7895.6,-7289.41,74.83,1753.12,-7214.58,-5461.46
2681,505.2,1155.39,1491.75,137.46,73.0,-61.04,-967.46,-8942.33,503.68,7885.29,-7303.55,74.36,1780.93,-7229.19,-5448.26
2691,507.89,1137.9,1490.79,130.21,75.95,-79.8,-938.26,-9256.83,495.81,7886.15,-6998.44,73.13,1449.82,-6925.31,-5475.49
2701,510.43,1129.68,1518.61,122.3,74.18,-63.61,-948.56,-9215.1,503.12,7856.34,-7022.37,75.54,1487.39,-6946.83,-5459.44
2711,501.79,1156.83,1503.39,139.54,76.07,-63.5,-963.02,-9143.8,507.76,7833.25,-7058.47,75.21,1548.3,-6983.26,-5434.96
2721,496.33,1141.12,1528.57,131.34,73.39,-65.38,-929.78,-9114.75,500.6,7898.87,-7137.18,76.44,1660.31,-7060.75,-5400.43
2731,500.51,1153.66,1498.02,130.89,79.23,-70.72,-950.51,-9184.71,509.63,7877.9,-7041.76,73.53,1543.91,-6968.23,-5424.33
2741,495.14,1191.14,1488.42,134.2,62.87,-54.63,-948.75,-9197.29,479.5,7854.56,-6997.58,74.12,1505.15,-6923.46,-5418.32
2751,508.51,1202.07,1495.43,129.0,80.36,-58.05,-961.34,-9315.02,472.99,7862.8,-6916.73,73.76,1416.75,-6842.97,-5426.21
2761,496.27,1137.23,1492.52,130.39,66.04,-76.05,-953.17,-9184.59,498.44,7848.77,-7009.45,73.14,1455.84,-6936.31,-5480.47
2771,495.9,1151.21,1522.96,135.59,82.46,-64.07,-959.57,-9143.28,492.43,7872.91,-7071.18,74.73,1586.53,-6996.46,-5409.92
2781,494.38,1139.59,1518.92,129.83,87.14,-57.76,-959.25,-9158.86,479.38,7842.71,-7034.58,74.73,1516.08,-6959.85,-5443.76
2791,469.34,1200.14,1527.43,129.14,77.46,-58.93,-980.19,-9175.03,514.49,7831.54,-6996.69,73.34,1535.4,-6923.35,-5387.95
2801,515.4,1138.23,1483.6,131.85,82.57,-63.05,-972.6,-9307.56,489.01,7869.65,-6912.79,73.32,1367.1,-6839.47,-5472.37
2811,517.2,1171.12,1515.63,137.8,82.35,-81.54,-960.42,-9327.67,499.14,7806.87,-6860.02,75.49,1360.49,-6784.53,-5424.05
2821,518.24,1151.23,1511.83,133.43,86.62,-81.08,-954.32,-9258.12,507.69,7797.15,-6896.68,74.12,1412.68,-6822.55,-5409.88
2831,509.05,1147.31,1494.8,133.19,84.94,-53.69,-966.25,-9300.49,499.74,7869.64,-6921.73,74.08,1418.24,-6847.65,-5429.41
2841,503.34,1154.54,1521.83,132.37,77.11,-66.99,-948.01,-9304.34,512.75,7877.45,-6928.47,75.74,1460.06,-6852.74,-5392.68
2851,518.98,1126.11,1499.73,129.4,79.75,-63.03,-966.64,-9245.57,494.2,7817.66,-6907.72,72.88,1390.59,-6834.84,-5444.25
2861,485.01,1150.57,1510.56,126.71,80.46,-66.38,-957.1,-9169.67,499.75,7840.44,-7028.45,74.98,1500.34,-6953.47,-5453.13
2871,530.07,1181.91,1514.42,134.04,85.98,-56.25,-953.45,-9280.17,489.25,7896.44,-6999.67,74.06,1542.24,-6925.62,-5383.37
2881,509.91,1170.03,1490.76,128.53,87.78,-72.51,-967.94,-9187.39,494.32,7838.43,-7008.19,75.88,1491.91,-6932.31,-5440.39
2891,479.77,1195.22,1501.82,132.12,72.89,-75.23,-942.21,-9220.55,498.9,7889.33,-7026.94,76.45,1532.06,-6950.49,-5418.43
2901,502.87,1156.08,1507.23,139.0,84.66,-75.28,-951.36,-9171.89,501.87,7886.76,-7056.8,75.69,1579.94,-6981.11,-5401.18
2911,488.41,1158.34,1503.95,126.4,77.37,-70.34,-958.7,-9213.11,499.49,7913.87,-7044.56,76.63,1525.69,-6967.93,-5442.24
2921,481.62,1157.43,1509.47,133.21,80.03,-82.31,-942.81,-9164.7,491.41,7823.94,-7019.6,76.37,1487.29,-6943.24,-5455.95
2931,505.04,1135.17,1502.87,134.17,75.38,-69.1,-965.39,-9090.21,494.26,7865.6,-7098.14,75.12,1587.79,-7023.02,-5435.23
2941,487.98,1134.29,1542.32,126.4,81.64,-64.39,-961.09,-9139.1,507.8,7795.33,-7030.12,73.81,1511.17,-6956.32,-5445.15
2951,479.94,1159.62,1535.59,139.18,74.14,-74.04,-965.87,-9205.01,489.52,7900.13,-7017.75,75.2,1533.19,-6942.55,-5409.36
2961,485.51,1145.35,1519.79,138.27,70.72,-80.59,-927.06,-9240.92,497.83,7811.11,-6960.19,74.01,1420.01,-6886.18,-5466.17
2971,495.58,1116.69,1501.09,125.4,77.95,-65.65,-971.98,-9184.31,482.03,7880.36,-7039.94,74.58,1457.18,-6965.36,-5508.18
2981,491.04,1177.42,1510.73,136.41,70.86,-58.44,-983.77,-9088.33,501.11,7823.62,-7079.68,73.51,1580.63,-7006.17,-5425.53
2991,511.04,1163.78,1498.87,140.19,88.59,-71.86,-947.48,-9157.93,497.87,7807.5,-7031.61,76.29,1530.55,-6955.32,-5424.77
3001,486.01,1185.24,1483.05,131.07,68.88,-76.6,-964.81,-9118.02,486.1,7805.43,-7044.05,74.04,1486.35,-6970.01,-5483.66
3011,491.71,1186.13,1487.2,132.26,73.19,-66.66,-978.86,-9146.35,490.89,7850.26,-7052.42,74.9,1519.76,-6977.52,-5457.75
3021,486.3,1145.53,1536.86,126.29,72.29,-80.04,-956.26,-9144.9,483.62,7849.41,-7060.78,76.06,1519.11,-6984.72,-5465.6
3031,499.89,1159.01,1520.78,129.07,85.63,-56.59,-951.57,-9135.88,495.84,7844.95,-7071.46,76.54,1591.14,-6994.92,-5403.78
3041,500.6,1195.47,1498.54,134.97,71.24,-62.8,-958.18,-9054.96,505.7,7785.23,-7084.38,77.85,1615.81,-7006.53,-5390.72
3051,497.25,1177.51,1487.17,136.59,77.08,-49.83,-947.99,-8766.01,508.43,7765.29,-7343.86,77.44,1885.5,-7266.42,-5380.92
3061,490.07,1192.85,1513.01,131.96,67.13,-70.48,-946.73,-8869.82,487.56,7810.06,-7291.96,77.56,1805.59,-7214.4,-5408.81
3071,519.5,1187.93,1507.09,139.71,81.03,-58.36,-971.07,-8792.46,503.11,7748.44,-7304.92,75.66,1864.91,-7229.26,-5364.35
3081,490.95,1171.08,1508.29,130.4,74.45,-55.92,-985.39,-8918.66,475.15,7823.99,-7242.21,74.31,1714.34,-7167.9,-5453.55
3091,514.47,1147.52,1498.61,132.7,78.0,-59.33,-980.96,-8881.17,476.46,7820.39,-7292.43,74.67,1746.7,-7217.76,-5471.06
3101,482.62,1174.14,1501.65,137.83,75.61,-62.89,-942.56,-8882.48,511.67,7811.86,-7286.52,76.21,1807.44,-7210.31,-5402.87
3111,505.15,1169.41,1498.53,128.05,83.27,-64.23,-966.55,-8956.31,502.71,7786.15,-7228.45,75.26,1686.19,-7153.19,-5467.0
3121,494.48,1155.25,1481.58,125.22,69.19,-69.36,-947.97,-8951.16,497.66,7821.67,-7239.46,74.96,1676.56,-7164.51,-5487.95
3131,474.38,1172.8,1511.69,136.88,77.42,-59.3,-965.09,-8835.38,509.96,7809.23,-7309.97,75.79,1832.59,-7234.18,-5401.59
3141,494.33,1147.02,1506.02,133.48,80.12,-58.35,-953.94,-8874.85,493.97,7861.7,-7317.73,77.63,1829.49,-7240.1,-5410.61
3151,482.66,1094.29,1499.85,125.02,74.59,-54.42,-978.48,-9064.62,490.64,7894.01,-7152.57,74.52,1563.53,-7078.05,-5514.52
