GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3221,507.41,1200.51,1561.33,139.73,73.99,-69.13,-987.37,-9302.08,507.9,7798.76,-1817.02,72.76,1431.05,-1744.26,-313.21
3231,507.42,1215.89,1545.44,131.59,76.18,-51.49,-999.54,-9275.11,503.9,7799.12,-1850.8,72.62,1453.4,-1778.17,-324.78
3241,524.09,1218.95,1553.68,135.32,72.92,-61.47,-990.09,-9280.11,501.38,7801.29,-1856.93,72.91,1475.96,-1784.02,-308.06
3251,544.53,1203.79,1537.24,136.99,86.02,-60.86,-999.99,-9283.16,499.56,7836.18,-1877.6,73.15,1500.3,-1804.45,-304.15
3261,493.28,1194.96,1551.38,133.49,70.38,-50.74,-992.58,-9271.73,513.03,7849.05,-1898.14,73.55,1490.52,-1824.59,-334.07
3271,535.79,1218.88,1540.96,142.66,80.83,-52.51,-1005.13,-9299.02,496.44,7787.42,-1817.83,71.78,1446.32,-1746.05,-299.72
3281,535.03,1171.38,1546.07,134.48,75.92,-70.81,-1003.16,-9288.94,517.19,7813.08,-1842.69,70.41,1430.24,-1772.29,-342.05
3291,498.54,1185.74,1550.24,136.47,81.33,-49.98,-991.22,-9326.49,503.84,7853.03,-1838.52,72.62,1441.49,-1765.9,-324.4
3301,530.07,1177.79,1548.71,135.94,70.5,-58.26,-1022.84,-9237.84,495.85,7823.93,-1881.3,71.63,1463.86,-1809.67,-345.82
3311,503.27,1158.83,1532.3,131.52,72.43,-61.47,-1013.72,-9312.73,501.67,7805.32,-1822.42,72.68,1317.43,-1749.73,-432.3
3321,503.33,1207.56,1531.9,145.42,63.75,-58.3,-1009.29,-9218.11,515.1,7773.82,-1877.2,73.24,1455.18,-1803.96,-348.78
3331,510.45,1238.65,1550.02,136.1,74.47,-68.01,-1011.7,-9252.02,503.86,7779.29,-1849.08,72.41,1461.11,-1776.67,-315.56
3341,534.94,1184.5,1570.58,130.26,78.44,-54.34,-978.51,-9204.21,496.54,7786.32,-1887.61,73.26,1544.53,-1814.34,-269.82
3351,546.73,1174.75,1560.17,133.85,78.22,-69.99,-995.37,-9284.04,509.54,7772.65,-1833.81,71.3,1426.49,-1762.51,-336.02
3361,519.9,1173.89,1537.29,134.01,71.52,-69.3,-996.24,-9308.94,514.82,7861.06,-1871.02,72.37,1438.02,-1798.65,-360.63
3371,513.99,1158.84,1550.42,139.15,84.14,-52.96,-989.26,-9326.07,505.89,7858.01,-1833.73,72.67,1442.16,-1761.06,-318.9
3381,483.0,1206.34,1553.57,130.68,83.4,-40.62,-1001.48,-9175.34,512.36,7767.09,-1893.12,72.36,1519.0,-1820.76,-301.76
3391,563.16,1162.07,1570.53,134.02,83.28,-67.18,-1003.37,-9208.86,511.95,7805.31,-1894.55,74.56,1550.92,-1819.99,-269.08
3401,534.0,1180.57,1552.64,126.87,71.08,-63.51,-1005.82,-9261.71,490.54,7787.62,-1838.07,73.15,1412.28,-1764.92,-352.64
3411,485.61,1201.28,1551.07,135.02,83.59,-61.31,-1018.88,-9282.31,527.87,7887.83,-1889.28,72.72,1509.75,-1816.56,-306.81
3421,495.79,1205.86,1558.16,138.4,76.67,-67.74,-997.35,-9215.94,515.86,7766.46,-1886.11,71.79,1476.17,-1814.32,-338.15
3431,476.98,1168.79,1563.36,140.86,76.26,-71.64,-1009.04,-9228.71,520.09,7817.42,-1885.26,73.02,1454.38,-1812.24,-357.86
3441,522.16,1190.57,1536.67,141.19,78.1,-73.21,-990.96,-9224.71,493.42,7763.16,-1854.07,72.64,1436.39,-1781.43,-345.04
3451,503.85,1189.17,1543.69,140.24,76.36,-62.69,-1014.41,-9333.08,517.14,7818.47,-1797.76,72.62,1378.74,-1725.14,-346.4
3461,518.8,1213.43,1540.96,134.37,73.36,-70.72,-963.98,-9216.34,506.84,7703.49,-1833.37,72.74,1440.21,-1760.62,-320.41
3471,509.5,1195.61,1570.6,139.34,81.88,-61.36,-1002.51,-9290.93,504.93,7783.4,-1816.39,73.04,1430.47,-1743.35,-312.88
3481,500.17,1194.08,1556.26,133.66,84.92,-62.33,-986.47,-9203.57,505.38,7743.32,-1860.16,72.52,1465.42,-1787.63,-322.22
3491,484.63,1193.78,1541.08,134.9,76.76,-53.68,-1003.81,-9201.93,505.57,7748.61,-1846.47,73.81,1425.93,-1772.66,-346.72
3501,533.06,1184.27,1539.16,128.22,68.66,-60.9,-1022.67,-9197.33,518.09,7714.89,-1814.88,72.13,1405.46,-1742.74,-337.29
3511,514.33,1209.28,1541.39,136.7,75.97,-61.28,-1006.23,-9242.99,502.28,7754.14,-1849.04,73.06,1423.6,-1775.98,-352.38
3521,504.41,1181.39,1543.38,134.06,81.32,-57.48,-1029.11,-9273.31,506.13,7809.54,-1835.68,71.57,1400.32,-1764.11,-363.79
