GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1441,471.98,1141.97,1483.04,132.8,77.94,-73.36,-987.64,-9385.03,506.36,7852.52,-1762.92,69.13,1220.58,-1693.8,-473.22
1451,513.28,1197.66,1495.3,134.04,65.58,-66.73,-999.63,-9311.64,481.03,7794.48,-1782.51,68.68,1303.37,-1713.83,-410.46
1461,498.42,1149.1,1499.06,130.75,70.32,-57.31,-981.01,-9274.34,495.26,7807.86,-1815.41,69.09,1338.12,-1746.32,-408.21
1471,487.86,1163.09,1505.57,137.93,76.48,-43.08,-985.92,-9300.48,522.36,7848.53,-1804.61,69.47,1412.34,-1735.14,-322.8
1481,496.46,1177.19,1515.08,132.96,77.74,-83.09,-1011.89,-9305.06,500.41,7849.4,-1805.28,69.42,1349.19,-1735.86,-386.67
1491,520.83,1162.51,1490.89,131.65,91.22,-65.2,-1012.33,-9303.14,501.45,7830.04,-1809.68,68.85,1347.92,-1740.83,-392.91
1501,481.02,1183.52,1513.89,125.77,78.14,-65.57,-1004.55,-9326.22,506.16,7817.66,-1787.69,68.18,1309.81,-1719.51,-409.69
1511,492.76,1164.13,1494.62,125.78,78.38,-73.1,-1010.94,-9305.28,493.46,7818.83,-1797.53,69.53,1278.64,-1728.01,-449.37
1521,488.83,1171.37,1512.03,127.1,80.8,-75.23,-1004.27,-9325.22,496.57,7846.92,-1792.82,69.0,1318.91,-1723.82,-404.91
1531,531.56,1168.5,1493.17,128.03,72.86,-67.96,-988.21,-9331.15,490.46,7831.74,-1786.6,68.23,1329.0,-1718.37,-389.36
1541,458.84,1126.5,1512.53,123.13,75.45,-60.64,-1011.65,-9392.63,509.73,7872.26,-1733.02,67.06,1213.53,-1665.96,-452.43
1551,494.35,1151.34,1489.56,130.61,73.35,-68.45,-989.49,-9316.84,502.74,7839.46,-1780.8,69.06,1306.65,-1711.75,-405.1
